"id","userId","status","name","description","categoryId","mapImageIds","mapImageCoverId","mapArImageCoverId","latitude","longitude","address","openingHours","website","phone","price","rating","views","like","dislike","saved","createdAt","updatedAt"
"2145aa1c-3657-4518-b3e4-381f78f7153b","93e42e56-7795-4896-b434-07d4e9651243","PUBLISHED","Agrowisata Kebun Jeruk Bapak Dalimin","Agrowisata Kebun Jeruk Bapak Dalimin adalah tempat wisata yang menawarkan pengalaman memetik jeruk langsung dari pohonnya. Tempat ini memiliki kebun jeruk yang luas dan pemandangan yang indah.

Fasilitas:
Kebun jeruk
Area piknik
Toilet

Aktivitas yang dapat dilakukan:
Memetik jeruk
Berfoto
Bermain di area piknik","18ac88c6-7cfa-4a02-bd37-9be79d112fa1","[""1a5cd263-bd59-4232-8a46-157cfb9da91f"", ""b453832d-c468-40cb-8e0b-a23a3f0665ed"", ""8167dc18-48a7-4217-b27d-95617111d9ba"", ""fec074d2-bfb0-4662-959c-5132fba80b63"", ""cf06cfa4-e2e3-4220-a17b-0673fc18afdf""]","1a5cd263-bd59-4232-8a46-157cfb9da91f","cf06cfa4-e2e3-4220-a17b-0673fc18afdf","-5.0858019","105.3680199","MFRV+3M4, Gunung Agung, Sekampung Udik, East Lampung Regency, Lampung 34384","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""17:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""17:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""17:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""17:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""17:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""17:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""17:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}]",NULL,"085269449911","10000","5","4","0","0","0","2024-10-04 09:12:38.951","2025-10-06 09:18:55.700"
"21bc6c84-ed04-4ef2-8ee6-12902b19426a","cc8f4739-9581-421a-93a7-4c21f935ba78","PUBLISHED","Waterboom Darma Tirta Sumber Jaya","Waterboom Darma Tirta di Sumber Jaya, Tubaba, adalah taman air yang menawarkan berbagai wahana menarik untuk keluarga. Dikenal dengan kolam renang yang luas, seluncuran air yang menantang, dan area bermain anak, tempat ini menjadi tujuan populer untuk bersantai dan berwisata. Dikelilingi oleh pemandangan alami yang menyejukkan, Waterboom Darma Tirta juga dilengkapi dengan fasilitas pendukung seperti kafe dan area istirahat. Suasana yang ceria dan fasilitas yang memadai menjadikannya tempat yang ideal untuk menghabiskan waktu bersama keluarga dan teman. Jika kamu butuh informasi lebih spesifik, silakan tanya!","78c80a91-ae92-4127-89e6-d56c1c1c470d","[""621e4e77-65c6-4022-8b81-9a62b7d0eb29"", ""883fbb8a-9bc6-4404-b81d-e061128a61ed"", ""fa64c968-ec7c-4bc2-ad22-fe20ed0d241e"", ""3e242124-a33e-4343-9b93-b8cc5dd50008"", ""f4c2ddec-7932-4862-ada3-6288bf8ed04f""]","3e242124-a33e-4343-9b93-b8cc5dd50008","f4c2ddec-7932-4862-ada3-6288bf8ed04f","-4.182345252454179","105.1631604510396","2R4C+GR6, Sumber Jaya, Belitang II, East Ogan Komering Ulu Regency, South Sumatra 32383","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""18:00"", ""openingHours"": ""06:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""18:00"", ""openingHours"": ""06:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""18:00"", ""openingHours"": ""06:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""18:00"", ""openingHours"": ""06:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""18:00"", ""openingHours"": ""06:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""18:00"", ""openingHours"": ""06:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""18:00"", ""openingHours"": ""06:00"", ""fullOpeningHours"": false}]","https://www.gunungraja.com/2019/03/15-tempat-wisata-di-tulang-bawang-barat.html","-","25000","5","1","0","0","0","2024-10-03 10:25:14.462","2025-09-30 12:31:37.286"
"220ddb54-0d40-4457-b359-dd8739d63982","cc8f4739-9581-421a-93a7-4c21f935ba78","PUBLISHED","Camp Taruna Way Kanan","Camp Taruna (Cafe & Resto) adalah tempat makan yang terletak di Umpu Bakti, Kecamatan Blambangan Umpu, Kabupaten Way Kanan, Lampung. Tempat ini memiliki rating 4.8 di Google Maps dan buka setiap hari kecuali Kamis.","81b85a03-97bb-4a84-bbe5-fb8fa8a81e9c","[""c4a53337-ec61-4e0e-bd59-e165bb4c44c8"", ""2ab32a46-2c2e-4891-941e-1f776c46ccb1"", ""2e15a5f8-38e0-491d-b4be-9c5ccf3338df"", ""bbd3a9e8-17e0-448e-a928-a2f306c4809c"", ""d79c57db-9e70-4982-835d-25683bc97b85""]","bbd3a9e8-17e0-448e-a928-a2f306c4809c","d79c57db-9e70-4982-835d-25683bc97b85","-4.506495503182181","104.4940992911739","Umpu Bakti, Blambangan Umpu, Way Kanan Regency, Lampung","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""21:30"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""21:30"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""21:30"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""21:30"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": true, ""dayIndex"": 4, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""21:30"", ""openingHours"": ""12:30"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""21:30"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}]","https://lampung.tribunnews.com/2022/12/28/islamic-center-tempat-wisata-primadona-di-tulangbawang-barat-lampung","082371666643","50000","3","8","1","0","0","2024-10-02 13:02:20.880","2025-10-07 13:43:14.433"
"22331f84-ceed-43eb-9497-bea37c041b0a","cc8f4739-9581-421a-93a7-4c21f935ba78","PUBLISHED","Air Terjun Curup Panyandingan Way Kanan","Curup Panyandingan memiliki lebar air terjun mencapai 50 meter dan tinggi sekitar 15 meter. Deburan air yang deras dan pemandangan air terjun yang megah akan membuat Anda terpesona.Curup Panyandingan memiliki lebar air terjun mencapai 50 meter dan tinggi sekitar 15 meter. Deburan air yang deras dan pemandangan air terjun yang megah akan membuat Anda terpesona.Curup Panyandingan dikelilingi oleh hutan yang masih alami. Udara segar dan suara gemericik air akan membuat Anda merasa tenang dan nyaman.Di sekitar air terjun terdapat bebatuan dengan bentuk yang unik dan menarik. Bebatuan ini menjadi spot foto yang instagramable.","8f6ba969-d3ab-4d75-b8b9-dbc4912f92b2","[""4812600b-6be9-4f9c-83d8-0baaa27f7243"", ""2e9a5e61-4182-49e9-a524-254550e64ad0"", ""eb829efa-02df-4b8c-b182-3fbb1c0e558f"", ""fc9ac8ff-2f76-4a26-91a1-b57256f9096b""]","2e9a5e61-4182-49e9-a524-254550e64ad0","ff4a74bc-2fe3-4863-9034-0633fedc8dc7","-4.588657228684771","104.4198901395105","CC5X+J6P, Panca Negeri, Blambangan Umpu, Way Kanan Regency, Lampung 34764","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}]","https://kupastuntas.co/","-","10000","5","39","0","0","-1","2024-10-01 13:59:18.634","2025-10-14 02:08:30.854"
"22da9e6b-cc24-43d8-85de-a8cc7615b280","cc8f4739-9581-421a-93a7-4c21f935ba78","PUBLISHED","Taman Bunderan Pasar Lama","Taman Bunderan Pasar Lama Menggala adalah salah satu ruang terbuka hijau yang menjadi ikonik di kota Menggala, Tulang Bawang. Dengan lokasinya yang strategis di tengah-tengah hiruk pikuk kota, taman ini menawarkan oase ketenangan bagi warga sekitar. Taman Bunderan Pasar Lama Menggala memiliki daya tarik tersendiri yang membuatnya begitu istimewa:

Desain yang Menarik: Dengan bentuk bundaran yang khas, taman ini dilengkapi dengan berbagai elemen dekoratif seperti patung, tanaman hias, dan tempat duduk yang nyaman.Lokasi Strategis: Berada di pusat kota, taman ini mudah diakses oleh masyarakat. Selain itu, lokasinya yang berdekatan dengan pasar tradisional membuat taman ini menjadi tempat yang ramai dikunjungi.
Suasana yang Tenang: Meskipun berada di tengah kota, suasana di taman ini cukup tenang dan nyaman. Pohon-pohon rindang memberikan keteduhan yang menyegarkan.
Tempat Berkumpul: Taman ini menjadi tempat favorit bagi warga untuk berkumpul, bersantai, atau sekadar menikmati suasana sore hari.","78c80a91-ae92-4127-89e6-d56c1c1c470d","[""66789891-5243-42d2-ab2d-7ec876636112"", ""eb7f4e62-eae9-410e-b5cd-3153a0686063"", ""566c76e4-0784-4126-ba4b-4ba000687c36"", ""b9190ea5-0c4a-4140-a543-d3008d644546"", ""aa068c41-be36-4067-9ad5-c8046fdaef19""]","b9190ea5-0c4a-4140-a543-d3008d644546","aa068c41-be36-4067-9ad5-c8046fdaef19","-4.461771075168715","105.2578682661817","Jl. 3 Lingkungan Kibang No.137, Menggala Kota, Kec. Menggala, Kab. Tulang Bawang, Lampung 34611","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}]","https://menggalaranch.id/","-","0","5","4","0","0","0","2024-10-04 06:22:28.458","2025-10-06 04:16:58.307"
"2402748f-aa88-4872-8a67-3caefb8fe86f","0a484aff-e8c6-4629-9963-07c9ae3cdf4b","PUBLISHED","Saung Suka","Saung Suka adalah tempat makan yang terletak di Sukabanjar, Kec. Gedong Tataan, Kabupaten Pesawaran, Lampung 35366, Indonesia. Saung Suka menyajikan berbagai macam hidangan khas Lampung, seperti gulai ikan kakap, pepes ikan mas, dan tumis kangkung. Saung Suka juga memiliki tempat bermain anak-anak dan kolam renang.

Fasilitas:
Tempat makan
Tempat bermain anak-anak
Kolam renang

Aktivitas yang dapat dilakukan:
Makan dan minum
Bermain di tempat bermain anak-anak
Berenang di kolam renang

Jam operasional:
Senin-Minggu: 08.00-18.00

Tips:
Datanglah lebih awal untuk menghindari antrian panjang.
Pesanlah hidangan khas Lampung.
Nikmatilah suasana yang nyaman dan santai di Saung Suka.","78c80a91-ae92-4127-89e6-d56c1c1c470d","[""4ac982f2-60f4-4972-b45d-30ed544a5b6b"", ""6df04823-fdda-4cd4-a0a5-c51d0304783f"", ""5d17a3a4-8b82-48d4-a84b-ff5f0f604709"", ""c81ebd4b-0745-4ed4-8982-5366d62249d9"", ""0ba38d34-0ce2-4733-9a52-0cd559a626e3""]","c81ebd4b-0745-4ed4-8982-5366d62249d9","0ba38d34-0ce2-4733-9a52-0cd559a626e3","-5.349650360945795","105.1768486786795","Sukabanjar, Gedong Tataan, Kabupaten Pesawaran, Lampung 35366","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""18:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""18:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""18:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""18:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""18:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""18:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""18:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}]","https://saungsuka.com/","081770110994","10000","0","4","0","0","0","2024-10-04 17:26:13.301","2025-08-10 10:12:24.750"
"24044edf-44c8-4d66-bea3-2263d784e1b1","0a484aff-e8c6-4629-9963-07c9ae3cdf4b","PUBLISHED","Prasasti Palas Pasemah","Prasasti Palas Pasemah adalah sebuah prasasti bersejarah yang ditemukan di Lampung Selatan. Prasasti ini merupakan bukti otentik tentang keberadaan Kerajaan Sriwijaya di wilayah Lampung pada masa lalu. Dengan aksara Pallawa dan bahasa Melayu Kuno, prasasti ini menyimpan banyak informasi penting tentang sejarah dan budaya Nusantara.

Fasilitas:
Tanda penunjuk: Tanda yang menunjukkan lokasi pasti prasasti.
Papan informasi: Papan yang memberikan informasi singkat tentang sejarah dan makna prasasti.
Jalur setapak: Jalur untuk mencapai lokasi prasasti.
Area parkir: Tersedia area parkir terbatas.

Aktivitas yang Dapat Dilakukan:
Melihat langsung prasasti: Mengamati langsung bentuk, ukuran, dan tulisan pada prasasti.
Membaca informasi: Membaca papan informasi untuk memahami sejarah dan makna prasasti.
Berfoto: Mengabadikan momen di sekitar prasasti.
Belajar sejarah: Mendapatkan pengetahuan tentang sejarah Kerajaan Sriwijaya dan pengaruhnya di wilayah Lampung.

Jam Operasional:
Terbuka untuk umum: Tidak ada batasan waktu khusus untuk mengunjungi prasasti.

Tips:
Bawa kamera: Untuk mengabadikan momen bersejarah di prasasti ini.
Kenakan pakaian yang nyaman: Karena Anda akan banyak berjalan.
Jangan merusak prasasti: Jaga kelestarian prasasti sebagai warisan budaya.
Cari informasi lebih lanjut: Jika ingin mengetahui lebih dalam tentang prasasti ini, Anda bisa mencari informasi tambahan dari sumber-sumber yang terpercaya.","bc7c6dcb-d4d3-4158-97ac-e447b2878f3f","[""8898fe70-0d81-420b-897a-3ddf0f3138c7"", ""ab5c6e62-713b-4790-971d-ec27c3178aba"", ""c96af47c-e3b0-4b74-ad64-8fa79963bb50"", ""11e8efdc-dc12-4484-ad48-37027cec81f0"", ""40da694e-e464-452f-ae49-42d508bfcaf6""]","ab5c6e62-713b-4790-971d-ec27c3178aba","40da694e-e464-452f-ae49-42d508bfcaf6","-5.621612542622737","105.6935914140122","9MFR+MV6, Palas Pasemah, Kec. Palas, Kabupaten Lampung Selatan, Lampung 35594","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}]",NULL,"-","0","5","12","0","0","3","2024-10-04 07:16:38.734","2025-10-31 13:00:19.094"
"248bfd6a-6a69-41ad-a853-1f07337a77d1","2cfd292d-9c04-4a64-8f6f-9d1eb157af0a","PUBLISHED","Kampung BW","Kampung BW, restoran dengan konsep tradisional yang menawarkan suasana perkampungan lengkap dengan pesawahan dan rumah adat.

Fasilitas:
Spot resto outdoor, gazebo di atas kolam, area kafe utama, are kafe lantai 2 menghadap sawah, dan spot menikmati kuliner di area taman.

Aktivitas:
berkemupul keluarga, kulineran, dan bersantai.

Jam Operasional:
Buka setiap hari Selasa sampai Minggu, mulai pukul 10.00 - 18.00 WIB.","81b85a03-97bb-4a84-bbe5-fb8fa8a81e9c","[""12e881a9-6509-42e8-a3eb-bf062c98f0a7"", ""89ed251f-3672-4a41-b953-d03e99156da4"", ""2aeabbf0-3ff9-4a99-8d0d-059e8401e80b"", ""859b186d-e288-4367-875a-6359945d9427"", ""e855af5f-d170-4a89-a2b6-bb52ea87529f"", ""7d92c634-4d0c-482f-b228-7b91c06eb999""]","89ed251f-3672-4a41-b953-d03e99156da4","7d92c634-4d0c-482f-b228-7b91c06eb999","-5.336834707787916","104.9817094264187","Jl. KH Agus Salim Jl. Podosari Raya, Podomoro, Kec. Pringsewu, Kabupaten Pringsewu, Lampung 35373","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""18:00"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""18:00"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""18:00"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""18:00"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""18:00"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""18:00"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""18:00"", ""openingHours"": ""10:00"", ""fullOpeningHours"": false}]",NULL,"082281403489","0","5","11","3","0","3","2024-10-02 18:06:05.611","2025-10-31 12:50:03.261"
"254b44f8-6e58-4fb4-9959-95f06c89d675","2cfd292d-9c04-4a64-8f6f-9d1eb157af0a","PUBLISHED","Taman Cerry Gelompong","Taman Cery Glompong adalah wisata outdoor yang cocok buat kamu yang suka berkumpul dengan keluarga, teman, atau juga pasangan mu. Jangan khawatir lapar ketika kamu sedang asik berkumpul dengan keluarga atau teman, karena di Taman Cery Glompong menyediakan banyak kuliner.

Fasilitas:

Tempat Makan
Lapangan Bulutangkis
Kolam Renang
Tempat duduk
Toilet

Aktivitas:

Berenang
Berolahraga
Bermain air
Bersantai
Kulineran
Piknik

Jam Operasional:

Biasanya buka setiap hari, namun sebaiknya konfirmasi terlebih dahulu.","78c80a91-ae92-4127-89e6-d56c1c1c470d","[""b516e84d-2b68-48bf-bfde-1a29550494bd"", ""d08ef901-bfe8-4831-ba82-8427af6e7a56"", ""a664fd69-2d59-4c6a-af4b-8bfe029f90c9"", ""919a2d37-0311-44a5-9d69-3f34e45d7e14"", ""658e53ca-5517-457f-9532-529e710549b6""]","b516e84d-2b68-48bf-bfde-1a29550494bd","658e53ca-5517-457f-9532-529e710549b6","-4.941112598474103","105.210703182379","Jl. Manggis, Bandar Jaya Bar., Kec. Terbanggi Besar, Kabupaten Lampung Tengah, Lampung 34163","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""22:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""21:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""21:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""21:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""21:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""21:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""22:00"", ""openingHours"": ""08:00"", ""fullOpeningHours"": false}]",NULL,"-","0","5","9","0","0","0","2024-10-04 13:28:50.789","2025-08-10 11:15:52.539"
"258db376-96da-4dc2-b7c9-7bc6b4e6cd31","cc8f4739-9581-421a-93a7-4c21f935ba78","PUBLISHED","Curug Semarang","Curug Semarang adalah salah satu destinasi wisata alam yang menarik di Kabupaten Way Kanan, Lampung. Air terjun ini menawarkan keindahan alam yang masih asri dan suasana yang tenang, menjadikannya tempat yang sempurna untuk melepas penat.Curug Semarang memiliki keunikan tersendiri dengan aliran air yang jernih dan segar. Keindahan alam sekitar yang hijau dan asri semakin menambah pesona tempat ini. Suara gemericik air dan pemandangan alam yang menenangkan akan membuat Anda merasa rileks dan jauh dari hiruk pikuk kota.Curug Semarang terletak di daerah yang cukup mudah dijangkau. Jalan menuju lokasi air terjun sudah cukup baik, sehingga Anda dapat menggunakan kendaraan roda dua maupun roda empat. Namun, ada beberapa bagian jalan yang masih berupa tanah dan berbatu, sehingga disarankan untuk menggunakan kendaraan yang memiliki daya jelajah yang baik.","2a86c2ba-96e7-4220-b6da-5a9687402195","[""874f045f-64d2-49fc-a85d-7ae10c1423d9"", ""5c1d2609-227f-4473-82e0-1a2e0d93a098"", ""18d84eb4-7779-4d00-b72a-8a579c7a7015"", ""446583b4-fa56-43be-8098-2fda064fd5d3"", ""b3a24878-125b-4bd4-b867-574f96e92e3a""]","5c1d2609-227f-4473-82e0-1a2e0d93a098","b3a24878-125b-4bd4-b867-574f96e92e3a","-4.705507534549497","104.552122310691","7HV2+JVJ, Bhakti Negara, Baradatu, Way Kanan Regency, Lampung 34761","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}]","https://lampung.tribunnews.com/2022/12/28/islamic-center-tempat-wisata-primadona-di-tulangbawang-barat-lampung","085279332000","10000","5","2","0","0","0","2024-10-02 13:35:33.426","2025-08-10 11:18:08.547"
"25f651c5-7e3f-4695-92d2-5b57634e7c29","0a484aff-e8c6-4629-9963-07c9ae3cdf4b","PUBLISHED","Pantai Muara Indah","Pantai Muara Indah adalah destinasi wisata pantai yang terletak di Lampung Selatan. Pantai ini menawarkan keindahan alam yang masih asri dengan pasir putih yang lembut, deburan ombak yang menenangkan, dan pemandangan sekitar yang indah. Cocok bagi Anda yang ingin menikmati suasana pantai yang tenang dan jauh dari keramaian.

Fasilitas:
Area parkir: Luas dan mudah diakses.
Warung makan: Menjual berbagai macam makanan dan minuman.
Toilet: Tersedia toilet umum.
Gazebo: Tempat bersantai sambil menikmati pemandangan pantai.
Area bermain anak: Permainan anak-anak seperti ayunan dan perosotan.

Aktivitas yang dapat dilakukan:
Berjemur: Nikmati hangatnya sinar matahari di tepi pantai.
Berenang: Bermain air di laut atau kolam renang (jika tersedia).
Memancing: Bagi Anda yang menyukai aktivitas memancing.
Bermain pasir: Membangun istana pasir bersama keluarga atau teman.
Menikmati sunset: Saksikan keindahan matahari terbenam di tepi pantai.
Berkemah: Bagi yang ingin menginap lebih lama.

Jam operasional:
Buka setiap hari: 24 jam

Tips:
Bawa perlengkapan pribadi: Seperti handuk, sunscreen, topi, dan kacamata hitam.
Jaga kebersihan: Buang sampah pada tempatnya.
Hati-hati saat berenang: Perhatikan batas aman berenang.","8f6ba969-d3ab-4d75-b8b9-dbc4912f92b2","[""68d937fb-2490-4cfb-9351-81236ecdf20a"", ""2c606169-e918-4dc4-a59a-cd4881fee275"", ""a9883fb8-14db-462f-a5d2-32b8a7119965"", ""2a7bd588-ed94-492c-bd62-7832a7853be4"", ""ea2a76d3-076e-4554-8430-2d512f97e0f0""]","a9883fb8-14db-462f-a5d2-32b8a7119965","0b340a8d-8d8b-4d21-a7cf-efa4e283b22e","-5.645967224896932","105.4666368371786","Suak, Sidomulyo, Lampung Selatan, Lampung","[{""closed"": false, ""dayIndex"": 0, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 1, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 2, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 3, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 4, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 5, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}, {""closed"": false, ""dayIndex"": 6, ""closingHours"": ""00:00"", ""openingHours"": ""00:00"", ""fullOpeningHours"": true}]",NULL,"-","10000","0","0","0","0","0","2024-10-03 16:44:05.370","2024-10-03 16:44:15.179"
